"TIME","X","Y","Z","AZIMUTH","PITCH","ROLL"
8164,-1.1441092,-6.973618,0.92618364,-3.1250093,1.3627678,0.8902751
8203,-1.9477097,-8.308413,-0.6537767,2.2207377,1.3283795,1.8946433
8242,-2.7513103,-8.921328,2.1111538,3.1286511,1.2000467,0.91629803
8281,-0.9942854,-9.084772,0.5720546,3.0328548,1.4451941,1.0487047
8320,-1.0760075,-9.084772,0.313268,2.8607128,1.4480581,1.2874883
8360,-1.1849703,-9.724928,0.84446156,-3.022152,1.4222741,0.951635
8399,-0.95342433,-10.882658,1.334794,-2.5682542,1.4211934,0.6202495
8445,-2.3426998,-10.800936,-0.3405087,2.721462,1.355031,1.7151344
8486,-7.3958488,-12.639683,1.4165162,3.130415,1.0334967,1.3815595
8533,-7.164303,-12.14935,0.84446156,-3.1240768,1.0349716,1.453467
8576,-3.2961242,-14.750836,1.9885708,-2.6827703,1.3155199,1.0279497
8631,-0.14982383,-18.578154,-1.0351465,1.6247917,1.5145559,2.997854
8670,11.223166,-14.628253,-1.4165162,-0.05563646,0.9125416,-1.696346
8710,0.7218784,-9.724928,1.6889231,-1.6014792,1.384127,-0.40391806
8751,-3.0237172,-6.3607025,-4.5219555,2.3853614,0.86328346,2.5522013
8790,0.95342433,-3.486809,-1.6889231,1.716727,1.0631857,-2.627673
8829,3.9499009,-2.3699405,0.14982383,-2.6901367,0.5401024,-1.5328835
8868,3.255263,-1.2258313,0.53119355,-2.7130651,0.3558334,-1.4090421
8908,0.88532263,-3.255263,0.84446156,-2.3874488,1.2112826,-0.8090158
8949,-4.671779,-11.9450445,12.367276,-3.1096356,0.7347683,0.36118233
8990,-13.715691,-16.88923,7.668256,2.7997673,0.8214366,1.0610038
9030,0.23154591,-11.454713,3.1463003,-2.7606912,1.3020434,-0.073460646
9069,7.5456724,-16.358038,-2.2201166,-1.4674957,1.1225988,-1.8569455
9118,1.7978859,-4.7126403,-1.0760075,-0.8047412,1.1524355,-2.110101
9158,0.88532263,-7.3958488,-3.759216,1.1929572,1.0895525,-2.9103
9197,0.61291564,-13.102775,-4.1814466,1.006263,1.2587938,-2.9960494
9239,-0.7627395,-10.18802,0.95342433,-2.7377276,1.451521,0.67474097
9279,-1.8387469,-6.5513873,-1.6889231,2.1071448,1.2066944,2.3137488
9318,-2.6014864,-8.730643,0.040861044,2.6180801,1.2811673,1.5550908
9357,-2.2201166,-8.539958,2.2609777,-3.0725226,1.2154938,0.77627987
9397,-0.5720546,-9.193735,0.27240697,2.8548236,1.5019896,1.1263771
9438,-0.95342433,-9.656827,0.313268,2.7549112,1.4672443,1.2533376
9479,-0.95342433,-10.106298,1.6480621,-2.7556255,1.384584,0.5244699
9518,-1.7978859,-10.882658,-0.27240697,2.50779,1.4052341,1.7211678
9559,-3.5276701,-12.217452,0.23154591,2.8358793,1.2891282,1.5052533
9599,-8.689782,-13.484144,0.6946377,2.8899264,0.9968853,1.4910287
9644,-5.8158884,-12.639683,1.9885708,-3.106551,1.1181827,1.2413374
9683,-1.56634,-15.622539,1.607201,-2.681128,1.4281203,0.7725234
9723,-0.84446156,-15.241169,-1.6889231,1.6944431,1.447531,2.6779451
9762,7.3141265,-15.745122,-2.1383946,-0.91340685,1.1200472,-1.8552339
9801,2.7240696,-10.501288,0.84446156,-1.5722182,1.3056108,-1.2701906
9840,-2.7513103,-7.3549876,-3.405087,2.3402245,1.0339118,2.4619927
9879,-0.19068487,-3.8681788,-1.9477097,2.3360567,1.1024172,3.0440016
9918,3.6774938,-2.982856,-0.84446156,-2.8009434,0.66894376,-1.796513
9962,3.405087,-2.4516625,0.3405087,-2.8295708,0.6216658,-1.4711276
10004,0.9942854,-2.7513103,1.607201,-3.063887,0.9689119,-0.5540157
10046,-6.238119,-12.489859,14.09706,2.867529,0.6809345,0.41660953
10086,-10.760075,-16.630445,7.246025,2.632788,0.9083444,0.97813445
10125,3.0645783,-11.645397,4.440233,-3.051039,1.136951,-0.6041077
10166,6.238119,-14.9006605,-2.8330324,-2.41022,1.1398244,-1.9970948
10206,1.4165162,-4.862464,-1.6480621,-2.4350584,1.1505018,-2.4316068
10248,-0.0,-7.04172,-2.9147544,-2.9408388,1.1783422,3.1415927
10288,-0.3405087,-13.211738,-5.366417,2.9778636,1.1842679,3.0782259
10327,-0.7627395,-10.61025,-0.08172209,2.8556604,1.498624,1.677532
10369,-1.3075534,-6.891896,-0.9125633,2.8675654,1.343436,2.1801229
10409,-2.4108016,-8.267551,1.9477097,-2.907938,1.2121371,0.891251
10450,-1.7570249,-9.00305,1.1849703,-2.6559932,1.3396107,0.9774462
10492,-0.6537767,-9.493382,1.1168685,-1.6571203,1.4353106,0.5295896
10534,-1.4982382,-9.384419,0.19068487,-2.2073445,1.4112247,1.4442042
