Timestamp,X-accel,Y-accel,Z-accel,X-mag,Y-mag,Z-mag,X-orien,Y-orien,Z-orien
 1297148198824,4.6036777,8.471856,1.3075534,10.3125,129.0,79.6875,111.0,-62.0,26.0
 1297148198845,4.3312707,10.038197,2.6423476,11.0625,128.0,79.9375,113.0,-63.0,23.0
 1297148198897,5.366417,11.114203,3.5276701,10.8125,127.75,80.6875,112.0,-60.0,25.0
 1297148198945,4.140586,13.756551,3.9090397,11.0625,127.5,80.9375,123.0,-68.0,16.0
 1297148198995,0.313268,11.836082,3.5276701,11.3125,128.5,80.4375,165.0,-73.0,1.0
 1297148199045,-1.9885708,6.8237944,3.336985,10.5625,131.3125,79.6875,240.0,-60.0,-15.0
 1297148199098,-0.84446156,6.5513873,3.990762,10.8125,132.3125,78.1875,269.0,-58.0,-6.0
 1297148199145,3.718355,6.5513873,3.5957718,10.3125,133.3125,78.4375,119.0,-52.0,26.0
 1297148199195,5.7477865,7.1234417,0.95342433,9.8125,132.8125,77.9375,96.0,-51.0,39.0
 1297148199244,3.336985,8.008764,1.4982382,9.5625,131.8125,78.6875,115.0,-65.0,22.0
 1297148199295,1.8387469,8.539958,2.1792557,10.8125,132.0625,78.1875,137.0,-72.0,12.0
 1297148199346,3.568531,8.62168,1.0351465,10.3125,132.0625,77.9375,131.0,-67.0,22.0
 1297148199396,4.0588636,8.430995,1.0760075,9.5625,131.0625,77.9375,118.0,-61.0,27.0
 1297148199445,3.8681788,8.19945,1.3756552,10.3125,130.5,77.6875,117.0,-63.0,25.0
