Timestamp,X-accel,Y-accel,Z-accel,X-mag,Y-mag,Z-mag,X-orien,Y-orien,Z-orien
 1297147255058,3.718355,4.5628166,2.5333846,42.0,132.0625,11.9375,9.0,-49.0,22.0
 1297147255092,-2.1383946,18.537292,13.211738,41.25,130.5,10.6875,329.0,-56.0,-14.0
 1297147255142,3.759216,7.5865335,5.6660647,40.0,130.5,11.6875,337.0,-48.0,22.0
 1297147255194,7.43671,12.4489975,-2.3018389,37.75,131.3125,12.6875,57.0,-122.0,30.0
 1297147255242,2.982856,4.7126403,-1.6889231,38.75,130.8125,12.4375,105.0,-126.0,31.0
 1297147255292,6.6331096,8.390134,-2.4108016,42.0,127.75,12.4375,107.0,-118.0,26.0
 1297147255348,4.440233,9.084772,-1.7297841,43.0,126.6875,12.1875,107.0,-118.0,26.0
 1297147255392,-0.14982383,9.724928,0.6946377,42.25,122.375,12.4375,244.0,-86.0,-1.0
 1297147255441,2.7921712,7.8180795,-1.2258313,41.75,120.125,12.4375,196.0,-111.0,19.0
 1297147255491,3.7864566,7.6954966,-1.4982382,41.75,119.5625,12.4375,148.0,-118.0,26.0
 1297147255542,3.214402,8.62168,1.0351465,40.75,117.5625,12.4375,313.0,-69.0,20.0
 1297147255616,3.173541,9.084772,-0.95342433,40.25,116.0,12.6875,183.0,-108.0,17.0
 1297147255642,3.214402,9.384419,-0.53119355,40.75,114.75,12.9375,172.0,-109.0,19.0
 1297147255692,1.0760075,11.604536,2.1792557,40.75,113.0,13.4375,330.0,-78.0,5.0
 1297147255742,-0.23154591,11.795221,0.3405087,41.5,112.6875,13.9375,276.0,-88.0,-1.0
 1297147255794,-0.23154591,13.33432,2.1111538,41.0,113.5,14.1875,272.0,-81.0,-1.0
 1297147255841,2.5606253,10.841797,2.2609777,40.5,115.0,14.1875,284.0,-73.0,13.0
 1297147255896,4.7943625,11.264028,1.9477097,40.5,117.5625,15.75,24.0,-58.0,32.0
 1297147255942,12.299174,9.384419,-2.982856,41.0,121.875,17.0,60.0,-143.0,51.0
 1297147255993,-0.8036005,10.651112,2.9147544,42.75,122.375,19.0625,225.0,-74.0,-4.0
 1297147256044,-0.19068487,9.425281,1.2666923,42.25,123.6875,19.8125,259.0,-82.0,-1.0
 1297147256092,3.2961242,2.7240696,-1.56634,40.75,125.6875,20.3125,143.0,-143.0,46.0
 1297147256186,5.366417,2.8738933,0.84446156,38.0,127.5,19.8125,40.0,-38.0,47.0
 1297147256192,3.759216,3.1463003,1.4573772,38.0,127.5,19.8125,40.0,-38.0,47.0
 1297147256242,3.1054392,5.284695,2.6423476,37.0,125.9375,19.0625,21.0,-52.0,28.0
 1297147256292,-4.0588636,19.6133,15.132206,36.0,123.375,17.5,336.0,-51.0,-9.0
 1297147256343,0.7627395,12.258313,6.2789803,34.9375,122.125,16.5,325.0,-63.0,3.0
 1297147256394,9.888372,6.238119,-0.46309182,33.1875,123.375,16.75,29.0,-148.0,58.0
 1297147256476,6.742072,8.19945,-2.7240696,34.4375,121.125,16.75,101.0,-127.0,23.0
 1297147256491,4.862464,9.00305,-4.140586,34.9375,120.375,16.5,115.0,-125.0,26.0
 1297147256543,1.4573772,9.575105,0.50395286,35.75,117.0625,15.5,185.0,-81.0,9.0
 1297147256593,0.5720546,9.765789,2.070293,35.75,115.5,16.25,257.0,-78.0,3.0
 1297147256642,3.255263,7.164303,-1.920469,35.25,114.0,16.75,171.0,-118.0,24.0
 1297147256692,4.140586,7.8589406,-1.4165162,34.9375,113.75,16.25,133.0,-119.0,27.0
 1297147256743,1.8387469,9.724928,2.982856,35.25,111.6875,16.5,232.0,-70.0,10.0
 1297147256792,2.2609777,8.471856,-1.879608,35.75,108.625,17.5,188.0,-109.0,15.0
 1297147256841,3.3778462,9.302697,-0.14982383,35.5,108.125,16.25,163.0,-110.0,20.0
 1297147256891,3.2961242,11.264028,1.879608,34.4375,107.125,16.5,218.0,-71.0,16.0
 1297147256942,0.92618364,12.598822,-0.19068487,34.6875,105.3125,17.5,232.0,-94.0,4.0
 1297147256992,1.3756552,13.375181,1.6889231,33.9375,105.875,15.0,266.0,-76.0,9.0
 1297147257049,3.568531,9.915613,2.152015,34.9375,107.625,13.9375,323.0,-67.0,19.0
 1297147257093,8.117727,11.372991,0.23154591,35.75,110.4375,12.9375,42.0,-54.0,36.0
 1297147257143,8.076866,8.894087,-2.1111538,38.5,114.75,13.4375,71.0,-133.0,41.0
 1297147257192,-0.7218784,9.997335,0.313268,41.0,116.5625,13.6875,190.0,-85.0,-4.0
 1297147257241,2.2609777,7.8861814,0.313268,41.25,119.0625,14.75,221.0,-74.0,16.0
 1297147257304,4.2495484,4.2495484,0.42223078,40.25,120.875,14.1875,100.0,-45.0,45.0
 1297147257341,4.399372,3.214402,0.27240697,38.5,124.4375,13.1875,47.0,-36.0,54.0
 1297147257393,2.1792557,4.671779,0.53119355,38.25,125.4375,11.9375,56.0,-64.0,25.0
 1297147257442,3.0645783,4.0588636,1.4165162,37.25,125.1875,11.4375,39.0,-50.0,35.0
 1297147257535,-2.9556155,16.821129,9.997335,36.0,121.125,10.375,327.0,-58.0,-9.0
 1297147257577,2.6832085,10.528529,6.4424243,36.0,121.875,10.125,334.0,-56.0,12.0
 1297147257592,2.6832085,10.528529,6.4424243,36.0,121.875,10.125,334.0,-56.0,12.0
 1297147257642,5.8976107,5.284695,-1.879608,35.25,123.125,9.375,62.0,-140.0,46.0
 1297147257692,5.7886477,8.390134,-3.445948,37.0,120.875,9.375,92.0,-129.0,33.0
 1297147257742,1.2666923,10.079058,-0.0,38.5,117.8125,9.875,187.0,-83.0,7.0
 1297147257792,0.6946377,8.962189,1.607201,38.25,116.0,9.125,261.0,-79.0,4.0
 1297147257844,3.173541,8.240311,-0.42223078,38.25,114.75,9.125,200.0,-111.0,21.0
 1297147257893,2.4108016,8.471856,-0.19068487,36.0,114.5,9.375,160.0,-106.0,16.0
 1297147257942,2.3426998,8.580819,0.88532263,35.75,114.0,10.125,232.0,-74.0,15.0
 1297147257992,2.9556155,8.430995,-0.88532263,36.75,112.4375,9.875,149.0,-110.0,19.0
 1297147258042,2.6832085,9.152874,-0.7218784,36.0,111.1875,9.875,165.0,-107.0,16.0
 1297147258093,2.7240696,10.991621,2.3018389,35.75,109.125,9.875,279.0,-72.0,14.0
 1297147258142,2.7240696,10.991621,2.3018389,36.25,108.375,9.625,285.0,-76.0,10.0
 1297147258193,-0.84446156,14.328606,2.6832085,35.75,108.125,10.125,280.0,-79.0,-3.0
 1297147258242,0.95342433,11.536434,3.1463003,35.5,109.9375,9.875,291.0,-74.0,5.0
 1297147258292,7.5865335,12.489859,0.27240697,37.0,114.25,8.375,25.0,-59.0,31.0
 1297147258342,11.795221,11.958665,-3.173541,38.0,118.0625,9.125,62.0,-136.0,44.0
 1297147258426,0.84446156,9.302697,1.920469,42.0,121.125,9.875,326.0,-77.0,-6.0
 1297147258442,-0.9942854,10.038197,2.070293,42.5,121.875,10.375,305.0,-80.0,-3.0
 1297147258492,2.0294318,5.053149,-0.6537767,42.0,124.6875,9.375,196.0,-113.0,22.0
 1297147258542,4.399372,2.3018389,0.50395286,39.25,128.25,9.375,57.0,-27.0,62.0
 1297147258592,3.5276701,3.255263,1.1441092,38.25,128.75,8.625,36.0,-41.0,46.0
 1297147258641,3.3778462,4.630918,2.1111538,38.0,125.4375,7.625,20.0,-49.0,34.0
 1297147258695,3.0237172,7.8861814,4.903325,36.75,123.375,6.875,349.0,-54.0,3.0
 1297147258742,-1.9885708,14.709975,8.539958,35.75,122.125,5.8125,330.0,-59.0,-7.0
 1297147258792,9.193735,7.3958488,1.0351465,34.4375,122.875,5.8125,17.0,-39.0,51.0
 1297147258842,6.6331096,8.771504,-2.1383946,34.6875,122.125,5.5625,62.0,-128.0,36.0
 1297147258892,5.938472,8.240311,-3.568531,38.0,119.8125,4.8125,99.0,-130.0,33.0
 1297147258942,3.3778462,9.084772,-1.9477097,39.25,117.0625,6.0625,130.0,-113.0,20.0
 1297147258991,1.4165162,10.378705,0.3405087,39.75,114.5,6.0625,242.0,-79.0,-1.0
 1297147259043,2.3018389,7.8589406,0.08172209,40.0,111.9375,5.3125,251.0,-74.0,16.0
 1297147259093,3.718355,7.43671,-1.2258313,39.0,110.6875,5.3125,138.0,-118.0,26.0
 1297147259143,1.4573772,8.662541,1.7570249,39.5,108.125,5.5625,263.0,-75.0,9.0
 1297147259191,2.8738933,8.689782,-0.38136974,40.25,106.625,5.3125,228.0,-108.0,18.0
 1297147259265,2.3699405,8.812365,-0.6537767,40.0,105.3125,5.8125,204.0,-106.0,15.0
 1297147259292,2.8330324,10.691973,1.3075534,39.75,103.3125,5.3125,257.0,-74.0,15.0
 1297147259342,0.19068487,12.789507,1.0760075,39.75,102.5625,7.125,271.0,-85.0,1.0
 1297147259392,-0.3405087,14.437569,2.3699405,40.5,102.3125,6.625,278.0,-81.0,-1.0
 1297147259441,2.3699405,11.264028,3.6774938,41.0,104.8125,4.8125,301.0,-69.0,11.0
 1297147259492,7.8589406,11.372991,0.92618364,41.75,109.4375,4.0625,6.0,-55.0,35.0
 1297147259560,13.021052,12.026767,-2.4925237,44.75,116.5625,4.3125,57.0,-135.0,44.0
 1297147259592,0.23154591,10.760075,2.070293,48.3125,119.0625,5.5625,352.0,-79.0,1.0
 1297147259643,1.3075534,7.7363577,0.14982383,50.3125,121.375,7.625,275.0,-80.0,10.0
 1297147259692,2.4925237,3.1054392,-0.3405087,49.8125,125.4375,8.875,144.0,-129.0,39.0
 1297147259742,4.7126403,2.2609777,-0.14982383,48.5625,128.0,8.125,64.0,-154.0,64.0
 1297147259792,3.5957718,2.5606253,0.9942854,47.3125,127.25,7.625,25.0,-38.0,46.0
 1297147259851,3.445948,2.9556155,1.4165162,46.5625,127.25,7.625,25.0,-38.0,46.0
 1297147259891,-6.2789803,19.885708,12.762266,44.5,122.875,5.3125,330.0,-54.0,-15.0
 1297147259942,3.405087,6.0882955,5.5571017,44.0,123.375,4.3125,335.0,-43.0,22.0
 1297147259993,11.495573,10.378705,-1.8387469,42.75,125.1875,4.8125,35.0,-138.0,47.0
 1297147260044,2.7649305,7.8180795,-2.8330324,44.25,123.375,5.5625,134.0,-117.0,18.0
 1297147260128,3.636633,7.9270425,-2.1111538,45.5625,120.875,5.3125,135.0,-118.0,24.0
 1297147260141,3.636633,7.9270425,-2.1111538,45.3125,119.8125,5.0625,175.0,-107.0,17.0
 1297147260192,2.9147544,8.662541,0.38136974,45.3125,115.5,5.5625,263.0,-71.0,19.0
 1297147260242,2.9556155,6.851035,-1.2666923,45.3125,114.0,4.8125,178.0,-115.0,23.0
 1297147260292,2.0294318,8.962189,-0.14982383,43.75,112.1875,4.5625,201.0,-103.0,13.0
 1297147260342,1.3756552,9.084772,0.9942854,43.75,110.6875,5.0625,257.0,-79.0,9.0
 1297147260393,2.3699405,8.812365,0.08172209,44.5,109.125,6.375,216.0,-109.0,18.0
 1297147260442,3.1054392,10.841797,1.7570249,45.3125,106.375,7.625,264.0,-72.0,16.0
 1297147260492,0.92618364,11.604536,1.4165162,45.5625,104.8125,7.625,274.0,-82.0,5.0
 1297147260542,-0.19068487,14.1787815,2.3018389,45.8125,103.8125,6.875,278.0,-81.0,-1.0
 1297147260593,1.3075534,11.958665,2.9556155,45.8125,105.5625,6.0625,289.0,-75.0,6.0
 1297147260679,7.1234417,11.536434,1.7978859,46.5625,114.5,5.3125,29.0,-129.0,38.0
 1297147260719,4.140586,9.466142,-0.5720546,50.0625,119.8125,6.875,108.0,-114.0,24.0
 1297147260741,0.23154591,10.228881,2.4925237,51.8125,120.875,8.375,20.0,-76.0,1.0
 1297147260792,1.5390993,8.19945,2.0294318,53.8125,124.1875,9.125,303.0,-73.0,10.0
 1297147260841,1.9477097,5.9793324,-0.61291564,53.0625,126.4375,9.875,229.0,-109.0,18.0
 1297147260892,4.903325,3.1463003,-0.23154591,50.0625,131.0625,9.625,77.0,-147.0,57.0
 1297147260942,4.944186,3.173541,-0.040861044,49.0625,132.3125,9.375,59.0,-147.0,57.0
 1297147260991,2.982856,4.630918,1.334794,46.8125,131.3125,7.875,31.0,-55.0,32.0
 1297147261043,1.7570249,12.571581,8.771504,45.0625,129.0,5.8125,351.0,-55.0,7.0
 1297147261092,-2.2201166,15.6634,9.234595,44.0,125.6875,4.0625,326.0,-59.0,-7.0
 1297147261144,10.378705,8.240311,-1.525479,43.25,126.6875,4.0625,24.0,-142.0,51.0
 1297147261224,2.8738933,4.862464,-0.6537767,45.0625,126.4375,4.3125,90.0,-121.0,30.0
 1297147261241,4.1814466,5.5162406,-1.6889231,47.3125,124.6875,4.5625,92.0,-132.0,37.0
 1297147261292,4.2086873,9.765789,-2.4516625,48.0625,122.625,5.3125,126.0,-117.0,23.0
 1297147261341,-0.19068487,10.61025,2.0294318,48.0625,118.3125,5.0625,254.0,-79.0,-1.0
 1297147261392,3.255263,7.9270425,-0.5720546,47.8125,116.0,4.8125,212.0,-113.0,22.0
 1297147261442,3.6774938,7.205164,-1.1168685,47.5625,116.25,4.3125,151.0,-118.0,27.0
 1297147261497,3.0645783,8.008764,-0.6946377,46.8125,115.5,4.3125,155.0,-111.0,21.0
 1297147261541,3.255263,8.730643,0.27240697,46.8125,113.0,4.3125,250.0,-69.0,20.0
 1297147261591,2.3699405,9.425281,-0.040861044,46.0625,110.1875,4.5625,228.0,-104.0,14.0
 1297147261642,2.0294318,10.841797,1.6480621,46.0625,109.125,5.3125,267.0,-76.0,10.0
 1297147261692,0.42223078,12.14935,0.38136974,47.5625,107.125,5.3125,271.0,-87.0,2.0
 1297147261742,0.23154591,13.633968,2.5333846,47.0625,107.625,4.5625,280.0,-79.0,1.0
 1297147261792,1.0760075,12.639683,2.4925237,47.0625,108.875,3.8125,289.0,-76.0,9.0
 1297147261843,8.430995,12.067628,0.040861044,49.3125,116.25,4.0625,16.0,-55.0,35.0
 1297147261892,13.375181,10.882658,-1.4573772,51.5625,121.125,5.8125,46.0,-141.0,51.0
 1297147261942,0.313268,9.765789,2.4925237,55.875,124.4375,8.875,333.0,-76.0,2.0
 1297147261992,-1.4982382,10.501288,0.95342433,56.625,125.9375,11.4375,294.0,-80.0,-8.0
 1297147262060,2.7240696,4.440233,-0.6537767,56.375,128.75,12.6875,180.0,-122.0,31.0
 1297147262093,4.9850473,2.6014864,0.7627395,55.625,133.0625,11.9375,51.0,-27.0,61.0
 1297147262141,3.255263,3.1054392,1.4165162,54.8125,133.5625,10.375,27.0,-41.0,44.0
 1297147262191,2.8330324,3.8681788,1.9477097,53.0625,133.0625,8.625,12.0,-48.0,33.0
 1297147262242,-1.6480621,18.428331,13.906375,50.8125,129.5,5.5625,334.0,-53.0,-4.0
 1297147262291,-2.4108016,14.9006605,7.9270425,50.3125,128.0,5.0625,320.0,-61.0,-8.0
 1297147262361,8.894087,5.47538,0.5720546,48.3125,131.3125,4.8125,29.0,-140.0,50.0
 1297147262393,5.175732,4.2086873,-1.920469,50.3125,131.0625,6.625,62.0,-143.0,48.0
 1297147262443,7.273266,9.384419,-4.0180025,51.0625,129.25,6.875,87.0,-132.0,35.0
 1297147262492,2.6014864,9.847511,-1.334794,52.0625,126.1875,6.0625,159.0,-107.0,15.0
 1297147262542,0.14982383,9.915613,1.4982382,52.8125,120.625,5.5625,267.0,-81.0,1.0
 1297147262593,3.5276701,7.43671,-1.607201,53.5625,117.8125,5.0625,196.0,-118.0,25.0
 1297147262642,3.5276701,7.43671,-1.607201,53.5625,117.8125,4.3125,167.0,-120.0,27.0
 1297147262693,2.2201166,8.962189,0.61291564,53.8125,114.5,3.8125,250.0,-76.0,14.0
 1297147262742,3.568531,8.390134,-0.6537767,52.8125,113.5,3.8125,207.0,-113.0,23.0
 1297147262792,3.405087,9.152874,0.040861044,51.8125,110.9375,5.3125,210.0,-70.0,20.0
 1297147262841,3.1463003,10.95076,1.3756552,51.8125,108.625,5.8125,252.0,-73.0,16.0
 1297147262922,-0.42223078,12.258313,0.42223078,53.3125,108.125,5.5625,272.0,-87.0,-1.0
 1297147262943,-0.10896278,14.137921,2.152015,53.8125,108.125,4.8125,277.0,-81.0,0.0
 1297147262991,2.6832085,11.032481,3.255263,53.0625,110.4375,3.5625,293.0,-69.0,13.0
 1297147263042,8.349273,11.604536,0.38136974,53.3125,114.75,3.5625,3.0,-54.0,36.0
 1297147263092,7.7772183,8.894087,-1.7570249,55.125,124.1875,5.5625,65.0,-132.0,41.0
 1297147263142,0.50395286,11.073342,2.0294318,57.125,127.5,8.125,313.0,-79.0,3.0
 1297147263215,1.3075534,9.575105,0.7218784,59.375,130.5,11.6875,250.0,-105.0,15.0
 1297147263242,2.4516625,4.7535014,-0.27240697,58.375,134.375,12.1875,173.0,-117.0,27.0
 1297147263291,3.9499009,3.173541,-0.14982383,55.125,137.375,12.1875,72.0,-141.0,51.0
 1297147263342,3.405087,2.6014864,0.5720546,53.8125,137.9375,10.6875,45.0,-37.0,52.0
 1297147263392,3.6774938,4.671779,2.9556155,51.8125,136.625,7.375,12.0,-45.0,34.0
 1297147263442,-2.1111538,17.62473,14.859799,50.5625,132.8125,5.3125,340.0,-50.0,-5.0
 1297147263492,-3.5957718,15.935807,8.240311,50.3125,131.8125,4.3125,322.0,-61.0,-11.0
 1297147263542,10.337844,7.5865335,-2.4925237,48.0625,135.125,3.3125,33.0,-144.0,52.0
 1297147263592,4.671779,7.273266,-3.5276701,49.8125,134.0625,3.8125,87.0,-129.0,30.0
 1297147263641,4.5628166,9.997335,-2.8738933,52.3125,130.25,3.8125,132.0,-118.0,24.0
 1297147263694,1.1849703,9.615966,1.920469,53.0625,125.6875,2.5625,253.0,-77.0,7.0
 1297147263778,2.9147544,8.771504,0.61291564,52.8125,123.6875,2.5625,245.0,-110.0,20.0
 1297147263791,3.0645783,8.240311,-0.14982383,52.5625,122.625,2.3125,200.0,-111.0,18.0
 1297147263841,2.3699405,7.8180795,-0.42223078,53.0625,121.375,1.75,209.0,-107.0,17.0
 1297147263919,2.8738933,8.771504,-0.27240697,52.5625,117.8125,2.5625,250.0,-108.0,18.0
 1297147263942,2.7921712,8.921328,-1.0760075,52.0625,116.5625,2.0,228.0,-109.0,17.0
 1297147263992,3.173541,9.956474,0.9942854,52.0625,114.0,2.0,260.0,-72.0,18.0
 1297147264051,2.6014864,10.923519,1.6480621,52.0625,112.4375,2.5625,279.0,-80.0,6.0
 1297147264092,-0.38136974,13.633968,1.1849703,52.3125,112.1875,1.5,278.0,-85.0,-2.0
 1297147264142,1.6889231,12.980191,2.4925237,50.3125,114.25,0.75,290.0,-77.0,7.0
 1297147264191,4.671779,10.378705,3.568531,50.0625,117.3125,0.75,322.0,-60.0,23.0
 1297147264242,11.454713,11.686258,-2.4925237,50.8125,125.4375,2.0,48.0,-135.0,44.0
 1297147264321,0.7218784,10.269742,2.0294318,53.5625,129.75,5.5625,9.0,-78.0,4.0
 1297147264341,0.61291564,9.507003,0.95342433,56.125,130.25,8.375,298.0,-83.0,4.0
 1297147264391,2.7921712,7.014479,-0.9942854,55.875,132.5625,10.375,228.0,-113.0,21.0
 1297147264441,2.5606253,2.982856,-0.29964766,53.0625,135.625,11.1875,124.0,-131.0,41.0
 1297147264492,4.7943625,2.6832085,-0.61291564,50.0625,137.625,11.1875,63.0,-151.0,60.0
 1297147264542,4.372132,3.568531,1.5390993,46.5625,137.9375,8.375,32.0,-38.0,48.0
 1297147264617,2.4925237,6.742072,6.4015636,43.5,136.125,5.0625,349.0,-48.0,6.0
 1297147264642,-4.944186,18.38747,10.378705,42.75,134.625,3.3125,329.0,-58.0,-13.0
 1297147264691,7.668256,2.3699405,-0.27240697,40.75,135.375,4.8125,3.0,-163.0,73.0
 1297147264742,8.730643,11.604536,-2.7513103,40.25,135.625,4.8125,58.0,-128.0,36.0
