"TIME","X","Y","Z","AZIMUTH","PITCH","ROLL"
7611,-1.525479,-9.697687,0.50395286,1.3723779,1.4066225,1.2517267
7631,-1.4982382,-9.697687,0.53119355,1.3963062,1.4083239,1.2300779
7668,-1.4982382,-9.697687,0.50395286,1.3751905,1.4092172,1.246321
7687,-1.4982382,-9.697687,0.53119355,1.3935944,1.4083239,1.2300779
7708,-1.4165162,-9.724928,0.53119355,1.4087425,1.4164708,1.2120256
7729,-1.4165162,-9.697687,0.50395286,1.395091,1.416985,1.2289912
7749,-1.4573772,-9.697687,0.50395286,1.3824636,1.4131045,1.2378731
7770,-1.4982382,-9.697687,0.46309182,1.3492799,1.4104781,1.2710203
7791,-1.4982382,-9.724928,0.50395286,1.3738695,1.4096618,1.246321
7810,-1.525479,-9.724928,0.53119355,1.3864406,1.4061979,1.2357132
7828,-1.4982382,-9.697687,0.50395286,1.3739487,1.4092172,1.246321
7847,-1.4573772,-9.656827,0.50395286,1.3784063,1.4124485,1.2378731
7868,-1.4165162,-9.656827,0.53119355,1.400822,1.4153992,1.2120256
7889,-1.4165162,-9.656827,0.50395286,1.3855679,1.4163448,1.2289912
7908,-1.4165162,-9.697687,0.46309182,1.3609028,1.4183143,1.2548261
7929,-1.4165162,-9.697687,0.50395286,1.3834839,1.416985,1.2289912
7950,-1.4573772,-9.697687,0.5720546,1.4148184,1.410734,1.1967518
7969,-1.4573772,-9.656827,0.5720546,1.417716,1.4100679,1.1967518
7989,-1.4573772,-9.697687,0.5720546,1.4169728,1.410734,1.1967518
8010,-1.4573772,-9.765789,0.53119355,1.3929913,1.4132758,1.2212752
8029,-1.4573772,-9.724928,0.5720546,1.4182494,1.4111745,1.1967518
8048,-1.4165162,-9.724928,0.53119355,1.4000634,1.4164708,1.2120256
8071,-1.3756552,-9.697687,0.50395286,1.3923702,1.4208574,1.2196425
8094,-1.334794,-9.656827,0.50395286,1.4009643,1.4241109,1.2097911
8113,-1.334794,-9.697687,0.53119355,1.4225212,1.4237268,1.1920505
8133,-1.4165162,-9.697687,0.53119355,1.4040487,1.4160433,1.2120256
8152,-1.4573772,-9.697687,0.5720546,1.4162006,1.410734,1.1967518
8171,-1.4573772,-9.724928,0.5720546,1.4180366,1.4111745,1.1967518
8190,-1.4982382,-9.724928,0.5720546,1.4063015,1.4073576,1.2060615
8208,-1.525479,-9.656827,0.50395286,1.3524765,1.4059405,1.2517267
8227,-1.4982382,-9.697687,0.46309182,1.3405163,1.4104781,1.2710203
8249,-1.4982382,-9.724928,0.50395286,1.3698529,1.4096618,1.246321
8299,-1.4573772,-9.697687,0.46309182,1.348667,1.4143988,1.2631294
8299,-1.4573772,-9.656827,0.46309182,1.360162,1.4137473,1.2631294
8310,-1.4165162,-9.656827,0.53119355,1.4165608,1.4153992,1.2120256
8330,-1.4165162,-9.697687,0.53119355,1.4104815,1.4160433,1.2120256
8349,-1.4165162,-9.724928,0.53119355,1.4157406,1.4164708,1.2120256
8368,-1.4573772,-9.724928,0.5720546,1.4354061,1.4111745,1.1967518
8389,-1.4573772,-9.697687,0.53119355,1.3949844,1.4121876,1.2212751
8410,-1.4573772,-9.697687,0.50395286,1.3869492,1.4131045,1.2378731
8429,-1.4165162,-9.697687,0.53119355,1.4129424,1.4160433,1.2120256
8467,-1.4165162,-9.656827,0.5720546,1.4405808,1.413901,1.1869787
8486,-1.4165162,-9.697687,0.61291564,1.4618334,1.4129653,1.1624284
8506,-1.4573772,-9.724928,0.5720546,1.423931,1.4111745,1.1967518
8528,-1.4165162,-9.765789,0.5720546,1.4353212,1.4156235,1.1869787
8548,-1.4165162,-9.724928,0.5720546,1.4407365,1.4149815,1.1869787
8573,-1.4573772,-9.697687,0.61291564,1.4608749,1.4091877,1.1726917
8597,-1.4573772,-9.724928,0.61291564,1.4610333,1.4096323,1.1726918
8618,-1.4982382,-9.724928,0.5720546,1.4217701,1.4073576,1.2060615
8639,-1.4573772,-9.656827,0.53119355,1.4012659,1.4115278,1.2212751
8660,-1.4165162,-9.697687,0.5720546,1.4293376,1.414552,1.1869787
8681,-1.3756552,-9.724928,0.61291564,1.4605691,1.4171551,1.1516538
8700,-1.334794,-9.724928,0.61291564,1.4637938,1.420896,1.1403315
8719,-1.3756552,-9.697687,0.5720546,1.4386754,1.4183578,1.1767085
8738,-1.3756552,-9.656827,0.5720546,1.4374216,1.4177228,1.1767085
8759,-1.4165162,-9.697687,0.5720546,1.4304188,1.414552,1.1869787
8798,-1.4573772,-9.724928,0.61291564,1.446925,1.4096323,1.1726918
8820,-1.4573772,-9.765789,0.6537767,1.4683928,1.4086713,1.1491088
8840,-1.4573772,-9.697687,0.61291564,1.4454827,1.4091877,1.1726917
8878,-1.4573772,-9.697687,0.5720546,1.418787,1.410734,1.1967518
8898,-1.4165162,-9.697687,0.5720546,1.4272276,1.414552,1.1869787
8919,-1.3756552,-9.656827,0.5720546,1.4356608,1.4177228,1.1767085
8938,-1.3756552,-9.697687,0.61291564,1.4620602,1.41673,1.1516538
8957,-1.4165162,-9.697687,0.6537767,1.4746968,1.4112889,1.1383885
8998,-1.3756552,-9.697687,0.61291564,1.4717065,1.41673,1.1516538
9019,-1.3756552,-9.697687,0.6537767,1.49773,1.4150107,1.1271461
9058,-1.3756552,-9.724928,0.6537767,1.4861859,1.4154392,1.127146
9077,-1.334794,-9.697687,0.6946377,1.5256641,1.4168602,1.0909559
9104,-1.3756552,-9.656827,0.6946377,1.5167326,1.4125457,1.1031961
9125,-1.3756552,-9.615966,0.6946377,1.524053,1.4118848,1.1031963
9145,-1.334794,-9.697687,0.6537767,1.5116149,1.4187158,1.1153452
9164,-1.334794,-9.697687,0.61291564,1.4908098,1.4204816,1.1403315
9183,-1.3075534,-9.697687,0.53119355,1.4442655,1.426278,1.1849136
9220,-1.334794,-9.697687,0.61291564,1.4835519,1.4204816,1.1403315
9239,-1.3756552,-9.656827,0.6537767,1.4949704,1.4143617,1.1271461
9260,-1.4573772,-9.697687,0.6946377,1.4877034,1.4058309,1.1260144
9281,-1.4573772,-9.724928,0.6946377,1.4930874,1.4062848,1.1260144
9300,-1.4165162,-9.724928,0.6946377,1.5149953,1.4099681,1.1148705
9320,-1.3756552,-9.724928,0.6946377,1.5218892,1.4136354,1.1031961
9339,-1.334794,-9.697687,0.6946377,1.544512,1.4168602,1.0909559
9358,-1.3075534,-9.765789,0.6537767,1.5267254,1.4222045,1.1071488
9379,-1.3756552,-9.765789,0.61291564,1.4752119,1.4177874,1.1516538
9404,-1.4165162,-9.697687,0.5720546,1.4342171,1.414552,1.1869787
9424,-1.3756552,-9.697687,0.5720546,1.4384935,1.4183578,1.1767085
9462,-1.4573772,-9.697687,0.61291564,1.4456756,1.4091877,1.1726917
9480,-1.4573772,-9.656827,0.61291564,1.4492191,1.4085159,1.1726918
9499,-1.4165162,-9.615966,0.61291564,1.4627001,1.4116466,1.1624283
9518,-1.3756552,-9.656827,0.53119355,1.4248455,1.4192613,1.2022963
9540,-1.334794,-9.656827,0.5720546,1.4584755,1.4215324,1.1659045
9561,-1.2258313,-9.724928,0.6537767,1.5413889,1.4288995,1.080839
9580,-1.2258313,-9.765789,0.61291564,1.5196947,1.4313679,1.1071488
9604,-1.3075534,-9.724928,0.6537767,1.5149539,1.4215897,1.1071488
9624,-1.4573772,-9.656827,0.61291564,1.4531493,1.4085159,1.1726918
9644,-1.4982382,-9.615966,0.5720546,1.4246764,1.4055386,1.2060615
9663,-1.4165162,-9.615966,0.5720546,1.4393878,1.4132454,1.1869787
9682,-1.4165162,-9.656827,0.5720546,1.4403358,1.413901,1.1869787
9701,-1.4573772,-9.656827,0.6537767,1.4810452,1.4068741,1.1491088
9719,-1.4573772,-9.656827,0.61291564,1.4607692,1.4085159,1.1726918
9738,-1.4165162,-9.656827,0.5720546,1.4483855,1.413901,1.1869787
9757,-1.3756552,-9.656827,0.61291564,1.4863838,1.4160889,1.1516538
9779,-1.3756552,-9.575105,0.53119355,1.4442441,1.4179882,1.2022963
9799,-1.3756552,-9.615966,0.46309182,1.3977497,1.4209791,1.2460785
9818,-1.4165162,-9.697687,0.53119355,1.4290191,1.4160433,1.2120256
9837,-1.4165162,-9.697687,0.5720546,1.4522309,1.414552,1.1869787
9858,-1.4573772,-9.697687,0.5720546,1.4354881,1.410734,1.1967518
9879,-1.4573772,-9.724928,0.53119355,1.4173527,1.4126248,1.2212751
9898,-1.3756552,-9.724928,0.5720546,1.4569703,1.4187781,1.1767085
9917,-1.334794,-9.697687,0.61291564,1.4921257,1.4204816,1.1403315
9938,-1.2666923,-9.724928,0.61291564,1.5149213,1.4270943,1.120135
9959,-1.2666923,-9.724928,0.53119355,1.4566392,1.4304829,1.1737169
9978,-1.3075534,-9.697687,0.53119355,1.445719,1.426278,1.1849136
9999,-1.334794,-9.724928,0.61291564,1.4927762,1.420896,1.1403315
10038,-1.3756552,-9.765789,0.61291564,1.4697323,1.4177874,1.1516538
10060,-1.3756552,-9.724928,0.5720546,1.4492958,1.4187781,1.1767085
10081,-1.3756552,-9.697687,0.53119355,1.4326243,1.4198904,1.2022963
10105,-1.334794,-9.697687,0.5720546,1.4711757,1.4221525,1.1659045
10124,-1.3075534,-9.724928,0.53119355,1.4534358,1.4266771,1.1849136
10145,-1.334794,-9.724928,0.5720546,1.4771688,1.4225628,1.1659045
10164,-1.3756552,-9.697687,0.5720546,1.4621795,1.4183578,1.1767085
10183,-1.334794,-9.724928,0.61291564,1.5023965,1.420896,1.1403315
10201,-1.2666923,-9.765789,0.61291564,1.5159801,1.4276879,1.120135
10220,-1.2666923,-9.765789,0.5720546,1.4829358,1.4294248,1.1466019
10240,-1.334794,-9.724928,0.50395286,1.4129065,1.4251242,1.2097911
10259,-1.3756552,-9.697687,0.46309182,1.371711,1.422223,1.2460785
10277,-1.4165162,-9.697687,0.50395286,1.3889884,1.416985,1.2289912
10298,-1.4165162,-9.697687,0.53119355,1.4076142,1.4160433,1.2120256
10322,-1.3756552,-9.697687,0.5720546,1.4448961,1.4183578,1.1767085
10342,-1.4165162,-9.697687,0.5720546,1.4416806,1.414552,1.1869787
10385,-1.3756552,-9.724928,0.5720546,1.4557859,1.4187781,1.1767085
10415,-1.4165162,-9.765789,0.5720546,1.4495806,1.4156235,1.1869787
10434,-1.3756552,-9.724928,0.5720546,1.4557859,1.4187781,1.1767085
10453,-1.4165162,-9.724928,0.53119355,1.4217739,1.4164708,1.2120256
10472,-1.4165162,-9.724928,0.50395286,1.4020766,1.4174093,1.2289912
10491,-1.4165162,-9.724928,0.53119355,1.4151264,1.4164708,1.2120256
10510,-1.4165162,-9.724928,0.61291564,1.4667344,1.4134002,1.1624284
10529,-1.3756552,-9.697687,0.61291564,1.4785827,1.41673,1.1516538
10548,-1.3075534,-9.697687,0.5720546,1.4664472,1.4246744,1.1583859
10577,-1.2258313,-9.724928,0.53119355,1.456888,1.4342741,1.1618885
10617,-1.334794,-9.724928,0.46309182,1.378914,1.4265249,1.2368512
10637,-1.3756552,-9.697687,0.50395286,1.4057349,1.4208574,1.2196425
10656,-1.4165162,-9.724928,0.53119355,1.4218764,1.4164708,1.2120256
10675,-1.4165162,-9.724928,0.5720546,1.4429976,1.4149815,1.1869787
10694,-1.4165162,-9.697687,0.5720546,1.44031,1.414552,1.1869787
10713,-1.3756552,-9.697687,0.53119355,1.4189727,1.4198904,1.2022963
10731,-1.334794,-9.724928,0.53119355,1.4202278,1.4241326,1.1920505
10750,-1.334794,-9.697687,0.53119355,1.4242514,1.4237268,1.1920505
10769,-1.3075534,-9.697687,0.53119355,1.4331175,1.426278,1.1849136
10788,-1.334794,-9.697687,0.50395286,1.4086217,1.4247206,1.2097911
10809,-1.3756552,-9.697687,0.46309182,1.3791294,1.422223,1.2460785
10830,-1.4165162,-9.697687,0.46309182,1.368375,1.4183143,1.2548261
10849,-1.4165162,-9.697687,0.53119355,1.4119799,1.4160433,1.2120256
10868,-1.4165162,-9.724928,0.53119355,1.4173043,1.4164708,1.2120256
10889,-1.4573772,-9.724928,0.53119355,1.4039794,1.4126248,1.2212751
10910,-1.4165162,-9.724928,0.50395286,1.3941709,1.4174093,1.2289912
10928,-1.3756552,-9.724928,0.50395286,1.4047887,1.4212705,1.2196425
10947,-1.3756552,-9.656827,0.53119355,1.4182429,1.4192613,1.2022963
10968,-1.334794,-9.656827,0.53119355,1.4271315,1.4231136,1.1920505
10994,-1.3756552,-9.697687,0.50395286,1.3987665,1.4208574,1.2196425
11033,-1.4165162,-9.697687,0.50395286,1.3856788,1.416985,1.2289912
11052,-1.3756552,-9.697687,0.53119355,1.4156406,1.4198904,1.2022963
11071,-1.3756552,-9.724928,0.5720546,1.4479574,1.4187781,1.1767085
11091,-1.3756552,-9.724928,0.53119355,1.4219044,1.4203066,1.2022963
11112,-1.3756552,-9.697687,0.50395286,1.4067817,1.4208574,1.2196425
11132,-1.4165162,-9.615966,0.46309182,1.374571,1.4170383,1.2548261
11151,-1.3756552,-9.575105,0.50395286,1.4030957,1.4189667,1.2196425
11169,-1.334794,-9.615966,0.53119355,1.4233457,1.422495,1.1920505
11188,-1.334794,-9.656827,0.53119355,1.4198428,1.4231136,1.1920505
11207,-1.334794,-9.697687,0.53119355,1.4158009,1.4237268,1.1920505
11228,-1.4165162,-9.697687,0.61291564,1.4532006,1.4129653,1.1624284
11249,-1.4982382,-9.724928,0.6537767,1.4624246,1.4042623,1.15934
11268,-1.4573772,-9.724928,0.5720546,1.4316167,1.4111745,1.1967518
11289,-1.4165162,-9.724928,0.50395286,1.4013492,1.4174093,1.2289912
11309,-1.3756552,-9.697687,0.50395286,1.4138699,1.4208574,1.2196425
11329,-1.334794,-9.656827,0.46309182,1.4039506,1.4255217,1.2368512
11350,-1.3756552,-9.656827,0.50395286,1.4185632,1.4202327,1.2196425
11369,-1.4165162,-9.656827,0.61291564,1.4735126,1.4123083,1.1624283
11388,-1.4982382,-9.697687,0.6537767,1.4705888,1.4038033,1.15934
11409,-1.4573772,-9.697687,0.61291564,1.4530308,1.4091877,1.1726917
11448,-1.3756552,-9.697687,0.50395286,1.4092623,1.4208574,1.2196425
11467,-1.334794,-9.697687,0.46309182,1.3951211,1.4261253,1.2368512
11486,-1.334794,-9.697687,0.50395286,1.4254706,1.4247206,1.2097911
11507,-1.334794,-9.765789,0.50395286,1.4310588,1.4257249,1.2097911
11528,-1.4165162,-9.765789,0.53119355,1.4331834,1.417106,1.2120256
11549,-1.4165162,-9.765789,0.50395286,1.4177259,1.4180406,1.2289912
11568,-1.4573772,-9.724928,0.53119355,1.4245226,1.4126248,1.2212751
11590,-1.4982382,-9.724928,0.53119355,1.4205294,1.4087707,1.2300779
11613,-1.4982382,-9.697687,0.46309182,1.3755522,1.4104781,1.2710203
11633,-1.4982382,-9.656827,0.46309182,1.374445,1.4098111,1.2710203
11652,-1.4982382,-9.575105,0.46309182,1.3712953,1.408461,1.2710203
11671,-1.4982382,-9.575105,0.50395286,1.3848904,1.4071852,1.246321
11690,-1.3756552,-9.656827,0.46309182,1.3837517,1.4216038,1.2460785
11709,-1.334794,-9.656827,0.42223078,1.3641859,1.4268253,1.2644292
11728,-1.334794,-9.697687,0.42223078,1.3636237,1.427424,1.2644292
11749,-1.3756552,-9.724928,0.42223078,1.3582504,1.4238929,1.2729933
11770,-1.4165162,-9.765789,0.46309182,1.3747175,1.4193612,1.2548261
11788,-1.4573772,-9.915613,0.46309182,1.360862,1.4177823,1.2631294
11807,-1.4165162,-9.915613,0.46309182,1.3697582,1.421615,1.2548261
11829,-1.334794,-9.765789,0.50395286,1.4073541,1.4257249,1.2097911
11849,-1.2258313,-9.656827,0.53119355,1.4614369,1.4333235,1.1618885
11868,-1.0760075,-9.656827,0.50395286,1.484546,1.448372,1.1327841
11887,-0.9942854,-9.656827,0.38136974,1.4052075,1.4609647,1.2045407
11908,-0.95342433,-9.615966,0.19068487,1.2431362,1.4700257,1.3734008
11929,-0.9942854,-9.697687,0.14982383,1.1887671,1.4674809,1.4212366
11948,-1.1168685,-9.724928,0.19068487,1.2120953,1.4548111,1.4016951
11967,-1.1441092,-9.656827,0.14982383,1.1815779,1.4518721,1.4405849
11988,-1.1441092,-9.575105,0.19068487,1.2090026,1.4502474,1.4056476
12010,-1.1441092,-9.656827,0.313268,1.3158361,1.4485713,1.3035372
12031,-1.1441092,-9.847511,0.3405087,1.3481452,1.4501662,1.2815254
12052,-1.1168685,-9.888372,0.23154591,1.2594252,1.4559544,1.3663751
12071,-1.1168685,-9.80665,0.14982383,1.1994416,1.4563891,1.4374461
12090,-1.1441092,-9.724928,0.19068487,1.2348443,1.4520868,1.4056476
12110,-1.1849703,-9.724928,0.19068487,1.2151115,1.4480007,1.4112446
12135,-1.1849703,-9.697687,0.10896278,1.1542746,1.4487,1.4791002
12153,-1.2258313,-9.697687,0.08172209,1.1311915,1.4447823,1.5042281
12172,-1.2258313,-9.697687,0.14982383,1.1763718,1.4441328,1.4491773
12191,-1.2258313,-9.697687,0.23154591,1.2526994,1.442859,1.384107
12210,-1.2666923,-9.697687,0.23154591,1.240406,1.4387864,1.3899968
12229,-1.2666923,-9.765789,0.19068487,1.2019825,1.4403726,1.4213806
12248,-1.3075534,-9.724928,0.14982383,1.1633577,1.4362805,1.4567106
12267,-1.334794,-9.656827,0.19068487,1.1846082,1.4320666,1.4288993
12287,-1.334794,-9.656827,0.23154591,1.2058364,1.4314185,1.3990362
12307,-1.2666923,-9.615966,0.23154591,1.2150458,1.437678,1.3899968
12328,-1.2666923,-9.575105,0.23154591,1.219473,1.4371164,1.3899968
12349,-1.1441092,-9.615966,0.27240697,1.2699429,1.4490947,1.3370532
12368,-1.2666923,-9.656827,0.27240697,1.2591733,1.4374231,1.3589687
12415,-1.2258313,-9.656827,0.313268,1.2936035,1.4405189,1.3205957
12417,-1.1441092,-9.765789,0.3405087,1.3358611,1.4491668,1.2815254
12436,-1.1168685,-9.80665,0.313268,1.324176,1.4530592,1.2973353
12455,-1.1168685,-9.765789,0.38136974,1.3739475,1.4505303,1.2417467
12475,-1.1168685,-9.765789,0.42223078,1.4053153,1.4491353,1.2093555
12494,-1.1849703,-9.724928,0.38136974,1.348613,1.4434848,1.259426
12513,-1.3075534,-9.765789,0.42223078,1.3505223,1.4310154,1.2584499
12532,-1.334794,-9.765789,0.50395286,1.3977972,1.4257249,1.2097911
12551,-1.334794,-9.80665,0.50395286,1.3983246,1.4263207,1.209791
12570,-1.2666923,-9.80665,0.53119355,1.4404697,1.4316374,1.1737168
12590,-1.1849703,-9.80665,0.46309182,1.4170282,1.4417835,1.1982421
12609,-1.2258313,-9.724928,0.313268,1.2956887,1.4414213,1.3205957
12630,-1.2666923,-9.656827,0.23154591,1.2323093,1.4382346,1.3899968
12649,-1.3756552,-9.615966,0.3405087,1.2948718,1.424473,1.3281487
12668,-1.56634,-9.697687,0.53119355,1.3839272,1.4018701,1.2438375
12687,-1.6889231,-9.80665,0.6537767,1.4323213,1.3881786,1.2014626
12708,-1.7570249,-9.80665,0.5720546,1.372351,1.3845565,1.2560387
12729,-1.879608,-9.615966,0.46309182,1.3062552,1.372139,1.3292307
12749,-1.9885708,-9.384419,0.38136974,1.256318,1.3582909,1.3813162
12782,-1.920469,-9.152874,0.46309182,1.304893,1.358222,1.3341787
12802,-1.3075534,-9.302697,0.42223078,1.3789046,1.4241533,1.2584499
12821,-1.0351465,-9.80665,0.23154591,1.2768191,1.4630513,1.3507346
12841,-1.1441092,-10.106298,0.46309182,1.4403456,1.449269,1.1861916
12860,-1.3075534,-10.079058,0.53119355,1.4468211,1.4316745,1.1849136
12879,-1.3756552,-9.80665,0.313268,1.282008,1.4279083,1.3468919
12898,-1.56634,-9.575105,0.46309182,1.3474429,1.4018383,1.2833331
12917,-1.6889231,-9.493382,0.7218784,1.4730191,1.3796829,1.1668782
12939,-1.8387469,-9.493382,0.7627395,1.4602437,1.3641007,1.1775842
12959,-1.920469,-9.534244,0.5720546,1.3605597,1.3636365,1.2812927
12978,-1.7570249,-9.493382,0.38136974,1.2827545,1.3836247,1.3570575
12999,-1.4573772,-9.493382,0.3405087,1.2873181,1.4144332,1.3412689
13020,-1.0760075,-9.425281,0.3405087,1.3588016,1.4516222,1.2643118
13039,-0.6537767,-9.384419,0.19068487,1.3130707,1.4983542,1.2870022
13058,-0.42223078,-9.425281,0.14982383,1.3712498,1.5232979,1.2298174
13077,-0.29964766,-9.493382,0.040861044,1.1633674,1.5389518,1.4352686
13100,-0.38136974,-9.575105,-0.14982383,0.6574852,1.5280287,1.9451299
13123,-0.5720546,-9.697687,-0.3405087,0.5082637,1.5022563,2.107707
13143,-0.8036005,-9.956474,-0.23154591,0.7758597,1.4869984,1.8513331
13163,-0.95342433,-10.228881,-0.0,1.0653049,1.4778552,1.5707964
13182,-1.0760075,-10.310603,0.38136974,1.4111215,1.4605246,1.23018
13201,-1.2258313,-10.269742,0.92618364,1.7244145,1.4222943,0.92374915
13220,-1.2258313,-10.038197,1.1849703,1.8392555,1.4025573,0.80234563
13239,-1.0760075,-9.997335,0.84446156,1.7365755,1.4348234,0.9053863
13278,-0.46309182,-9.888372,0.19068487,1.4400579,1.5201931,1.1801893
13299,-0.08172209,-9.697687,0.10896278,1.9607977,1.5567502,0.6435011
13320,0.27240697,-9.425281,0.10896278,-2.5119495,1.5396789,-1.19029
13341,0.42223078,-9.234595,0.08172209,-2.3418105,1.5242592,-1.3796118
13360,0.313268,-9.112013,-0.08172209,-1.9033304,1.5352823,-1.8259788
13379,-0.0,-9.234595,-0.040861044,-0.5822987,1.5663613,3.1415927
13398,-0.38136974,-9.534244,0.10896278,1.2767506,1.5292192,1.2924967
13419,-0.7218784,-9.765789,0.3405087,1.4433912,1.4892476,1.1300454
13440,-0.95342433,-9.847511,0.84446156,1.7340599,1.4421751,0.8459302
13459,-0.88532263,-9.888372,1.334794,1.9873613,1.4102122,0.5856441
13479,-0.7218784,-9.915613,1.2258313,2.0343425,1.4282985,0.5322095
13500,-0.5720546,-9.956474,0.92618364,2.015483,1.4618919,0.5532943
13521,-0.38136974,-9.888372,0.61291564,2.006906,1.4979231,0.5565993
13540,0.08172209,-9.847511,0.14982383,3.0492175,1.5534707,-0.4993467
13559,0.38136974,-9.80665,-0.14982383,-1.7897207,1.5290374,-1.9451299
13578,0.50395286,-10.106298,-0.27240697,-1.6794406,1.5141734,-2.066348
13599,0.50395286,-10.61025,-0.42223078,-1.4819472,1.5089114,-2.268187
13620,0.42223078,-10.923519,-0.6946377,-1.1547662,1.4965163,-2.595426
13640,0.3405087,-10.95076,-0.9125633,-0.96952695,1.4820848,-2.7844586
13659,0.313268,-10.991621,-0.95342433,-0.9297058,1.4797453,-2.8241339
13678,0.61291564,-11.182305,-0.27240697,-1.7615341,1.5108877,-1.9890207
13697,1.4165162,-11.686258,1.2258313,-2.8842266,1.4118506,-0.85743827
13718,2.1792557,-12.14935,1.9885708,-2.9036431,1.3325809,-0.8311179
13739,2.3018389,-11.985906,1.4573772,-2.706692,1.3472924,-1.0063678
13758,2.0294318,-11.372991,1.2666923,-2.6744366,1.3634697,-1.0128006
13777,1.3756552,-10.882658,1.7978859,-3.0141392,1.3657016,-0.6531278
13798,0.313268,-10.419566,1.7570249,2.8249676,1.4011558,-0.17644055
13819,-0.5720546,-9.956474,1.1849703,2.2348342,1.4394,0.4497596
13838,-1.1168685,-9.956474,0.46309182,1.5438416,1.4499528,1.1777383
13859,-1.525479,-10.460427,0.14982383,1.2817056,1.4252967,1.472896
13880,-3.0237172,-10.882658,0.040861044,1.2358255,1.2997613,1.5572836
13899,-6.0882955,-11.454713,0.14982383,1.3172213,1.082134,1.5461928
13918,-7.5865335,-12.026767,0.61291564,1.3987962,1.0065652,1.4901814
13940,-7.082581,-11.372991,0.8036005,1.4352123,1.0109396,1.4578179
13961,-4.7943625,-10.079058,0.6946377,1.4399939,1.1227543,1.4269112
13979,-2.070293,-9.302697,0.88532263,1.6458716,1.3333211,1.1666988
14002,-0.19068487,-9.302697,-0.14982383,0.5485672,1.544733,2.2367656
14024,2.7649305,-10.228881,-1.4573772,-1.4914565,1.2742493,-2.0558832
14043,5.9793324,-10.882658,-0.7218784,-1.850989,1.0653263,-1.6909437
14062,3.9499009,-9.956474,-0.23154591,-1.8523123,1.1925353,-1.62935
14081,-0.3405087,-8.539958,-0.50395286,0.42164847,1.4996974,2.547379
14103,-3.2961242,-7.504812,-0.38136974,1.4977931,1.1545053,1.6859866
14124,-4.099725,-6.8237944,0.6537767,1.8467802,1.0242308,1.4126594
14144,-3.636633,-6.0882955,1.9477097,2.1710832,0.9752694,1.0790911
14164,-3.173541,-5.706926,2.5606253,2.3501337,0.95038575,0.89188224
14183,-2.3699405,-5.9793324,2.8330324,2.543231,1.0174434,0.69662684
14202,-1.4165162,-6.6331096,2.9147544,2.7751803,1.1163357,0.4523699
14221,-0.5720546,-7.082581,2.8330324,3.0115407,1.1833497,0.199244
14240,0.040861044,-7.1234417,2.5333846,-3.0567698,1.2290645,-0.016127635
14264,0.38136974,-6.973618,2.4925237,-2.928967,1.2238414,-0.15182798
14285,0.50395286,-6.8237944,2.8738933,-2.901619,1.1667392,-0.17359054
14307,0.46309182,-7.43671,3.759216,-2.9303756,1.099724,-0.12257087
14331,0.42223078,-8.880466,4.7943625,-2.9472773,1.0741416,-0.08784154
14386,0.7218784,-11.9450445,6.5513873,-2.906144,1.0665877,-0.10974439
14386,1.7978859,-15.622539,8.499097,-2.79289,1.0633072,-0.20846522
14399,0.7218784,-14.246883,7.273266,-2.8732018,1.0967832,-0.09892695
14423,-2.070293,-10.419566,5.706926,3.0136793,1.0432403,0.34800428
14443,-4.2495484,-10.419566,5.706926,2.7506182,0.971653,0.6400555
14470,-4.3312707,-16.126492,2.8738933,2.4211328,1.2589846,0.98497397
14493,-1.7570249,-12.789507,-3.3642259,0.7361605,1.2823147,2.6602902
14516,-0.38136974,-3.9771416,-1.6889231,0.4550825,1.1601926,2.9195108
14540,-1.0760075,-2.7921712,-0.8036005,1.2301568,1.1224829,2.212269
14563,-1.6480621,-6.66035,-1.334794,1.0426404,1.262526,2.2515552
14587,-2.2609777,-9.302697,-1.1849703,1.1794338,1.3029859,2.0535347
14610,-2.6832085,-10.841797,-1.4573772,1.0926176,1.2962704,2.0683632
14633,-2.6423476,-11.563675,-2.4108016,0.80964684,1.2708122,2.3104043
14654,-2.1111538,-11.727119,-3.568531,0.45287699,1.2309529,2.6073701
14677,-1.2258313,-11.304889,-3.214402,0.22771408,1.2753886,2.7772613
14701,-0.23154591,-10.651112,0.08172209,1.7258134,1.5477507,1.2315037
14724,1.1441092,-9.384419,4.944186,-3.136678,1.0750651,-0.22740236
14747,1.0351465,-7.7772183,3.405087,-3.0905874,1.1416298,-0.29512247
14772,0.84446156,-8.267551,-0.6946377,-1.1991198,1.4393014,-2.259155
14795,1.0760075,-9.152874,-0.38136974,-1.5661572,1.4467125,-1.9114126
14819,-0.0,-9.302697,1.3756552,2.8354132,1.4239833,0.0
14838,-0.14982383,-9.425281,1.2666923,2.6896214,1.4362836,0.117732584
14860,-0.0,-9.466142,0.6537767,2.7619421,1.5018407,0.0
14881,-0.0,-9.425281,0.7218784,2.7452888,1.4943558,0.0
14899,-0.29964766,-9.384419,0.95342433,2.4134157,1.4647007,0.3045109
14918,-0.6946377,-9.384419,0.7218784,1.9365703,1.4644461,0.7661697
14937,-0.95342433,-9.343558,0.46309182,1.5801866,1.4578388,1.1186424
14959,-1.1849703,-9.234595,0.50395286,1.5124044,1.432249,1.1686823
14980,-1.334794,-9.302697,0.50395286,1.4655939,1.4186113,1.2097911
14999,-1.334794,-9.697687,0.23154591,1.2571048,1.4319985,1.3990362
15018,-1.0351465,-10.079058,0.23154591,1.2775567,1.4659412,1.3507346
