Processing Walking
0,1309908504169,-0.172225
1,1309908504169,-0.172225
2,1309908504169,-0.172225
3,1309908504170,-0.1716547
4,1309908504170,-0.1716547
5,1309908504170,-0.1716547
6,1309908504173,-0.16994381
7,1309908504198,-0.15796757
8,1309908504223,-0.2367773
9,1309908504248,-0.21080971
10,1309908504274,-0.0831995
11,1309908504298,0.037239075
12,1309908504323,0.1903143
13,1309908504348,0.2483759
14,1309908504374,0.06397152
15,1309908504398,0.10206795
16,1309908504423,0.1274643
17,1309908504449,0.16695309
18,1309908504473,0.0895586
19,1309908504498,0.044556618
20,1309908504523,0.048065186
21,1309908504549,-0.03981495
22,1309908504573,-0.19561863
23,1309908504598,-0.21577263
24,1309908504623,-0.14402676
25,1309908504649,0.027295113
26,1309908504673,0.10558224
27,1309908504698,0.165061
28,1309908504724,0.15718937
29,1309908504748,0.18701363
30,1309908504773,0.23319626
31,1309908504798,0.25442314
32,1309908504824,0.22819138
33,1309908504848,0.17410469
34,1309908504873,0.13804531
35,1309908504898,-0.1451664
36,1309908504924,-0.2532797
37,1309908504948,-0.31141567
38,1309908504973,-0.05182743
39,1309908504998,0.04663658
40,1309908505024,0.21120358
41,1309908505048,0.17829609
42,1309908505073,0.15635777
43,1309908505098,-0.05688095
44,1309908505123,-0.24405193
45,1309908505148,-0.40933514
46,1309908505173,-0.31920147
47,1309908505198,-0.2850113
48,1309908505223,-0.13150692
49,1309908505248,-0.30115032
50,1309908505273,-0.4168682
51,1309908505299,-0.47399616
52,1309908505323,-0.16582584
53,1309908505348,0.18380356
54,1309908505373,0.56165695
55,1309908505399,0.70498085
56,1309908505423,1.0207205
57,1309908505448,0.70791435
58,1309908505473,0.47904396
59,1309908505499,-0.31333447
60,1309908505523,-0.58256435
61,1309908505548,-0.75502205
62,1309908505573,-0.14520454
63,1309908505599,0.0861063
64,1309908505623,1.3696833
65,1309908505648,1.5208178
66,1309908505673,1.580164
67,1309908505699,0.35203934
68,1309908505723,-0.6023512
69,1309908505748,-1.4632902
70,1309908505773,-1.0277452
71,1309908505799,-0.86253834
72,1309908505823,0.37803555
73,1309908505848,0.5978117
74,1309908505873,0.7064409
75,1309908505899,-0.36163807
76,1309908505923,-0.4156866
77,1309908505948,-0.30677986
78,1309908505973,-0.073740005
79,1309908505999,0.014655113
80,1309908506023,-0.4406309
81,1309908506048,-0.584712
82,1309908506073,-0.6687021
83,1309908506099,-0.53477
84,1309908506123,-0.1461544
85,1309908506148,0.087138176
86,1309908506174,0.11067581
87,1309908506198,0.10409546
88,1309908506223,0.21221066
89,1309908506248,0.3387823
90,1309908506274,0.39513016
91,1309908506298,0.41456127
92,1309908506323,0.19175339
93,1309908506348,0.19253826
94,1309908506373,0.19686985
95,1309908506398,1.0532255
96,1309908506423,0.84343433
97,1309908506448,0.4445305
98,1309908506473,-0.2631035
99,1309908506498,-0.5315161
100,1309908506523,-0.40906525
101,1309908506549,-0.51642036
102,1309908506573,-0.5827179
103,1309908506598,-0.52014923
104,1309908506623,-0.075037
105,1309908506649,0.099422455
106,1309908506673,0.02257824
107,1309908506698,-0.0061683655
108,1309908506723,0.01469326
109,1309908506749,0.043356895
110,1309908506773,-0.53898716
111,1309908506798,-0.7598772
112,1309908506823,-0.9890442
113,1309908506849,-0.6094103
114,1309908506873,-0.3781042
115,1309908506898,0.34491634
116,1309908506923,0.5855608
117,1309908506949,0.71051407
118,1309908506973,0.62986183
119,1309908506998,0.5992689
120,1309908507023,0.66353226
121,1309908507049,0.79144955
122,1309908507073,0.86721134
123,1309908507098,1.2675619
124,1309908507123,1.5675564
125,1309908507149,1.8210421
126,1309908507173,0.79137135
127,1309908507198,0.40080738
128,1309908507223,-1.3275824
129,1309908507249,-1.8021555
130,1309908507273,-2.0603075
131,1309908507298,-0.97223186
132,1309908507324,-0.22035408
133,1309908507348,0.339509
134,1309908507373,-0.17561054
135,1309908507398,-0.3710003
136,1309908507424,-0.6383066
137,1309908507448,0.14214134
138,1309908507473,0.6624403
139,1309908507498,0.29531574
140,1309908507524,-0.44871426
141,1309908507548,-1.1279593
142,1309908507573,-1.2348604
143,1309908507598,-1.2754097
144,1309908507624,-0.78923035
145,1309908507648,-0.8332052
146,1309908507673,-0.8625231
147,1309908507698,0.31154537
148,1309908507724,0.82739353
149,1309908507748,1.1360521
150,1309908507773,0.7413473
151,1309908507798,0.5916319
152,1309908507824,0.59741783
153,1309908507848,0.13463593
154,1309908507873,-0.17388439
155,1309908507898,-1.0645685
156,1309908507923,-0.84066105
157,1309908507948,-0.4194603
158,1309908507973,-0.09339905
159,1309908507999,0.030280113
160,1309908508023,0.8608484
161,1309908508048,0.7777586
162,1309908508073,0.6903267
163,1309908508099,0.2325306
164,1309908508123,-0.2845192
165,1309908508148,-0.7837095
166,1309908508173,-0.7402916
167,1309908508199,-0.7223263
168,1309908508223,-0.9519415
169,1309908508248,0.005683899
170,1309908508273,0.72242546
171,1309908508298,0.67825794
172,1309908508323,0.3758068
173,1309908508348,0.017593384
174,1309908508374,-0.12905598
175,1309908508398,-0.18467999
176,1309908508423,0.09180164
177,1309908508448,0.1695261
178,1309908508473,0.21649456
179,1309908508498,-0.3255415
180,1309908508523,-0.52924824
181,1309908508610,-0.64867496
182,1309908508610,-0.64867496
183,1309908508610,-0.64867496
184,1309908508623,2.9468536E-4
185,1309908508649,0.2725315
186,1309908508673,0.3408785
187,1309908508698,0.35609245
188,1309908508723,1.0765142
189,1309908508749,2.4286852
190,1309908508773,3.2427387
191,1309908508798,1.1320925
192,1309908508823,0.01944542
193,1309908508848,-0.7986479
194,1309908508873,-1.5877438
195,1309908508898,-1.8870554
196,1309908508924,-1.0248013
197,1309908508948,-0.6587677
198,1309908508973,-0.41474533
199,1309908508998,0.23607731
200,1309908509024,-0.36351871
201,1309908509048,-1.0779667
202,1309908509073,-1.5021305
203,1309908509098,-1.6630192
204,1309908509124,-1.3326378
205,1309908509148,-0.8361263
206,1309908509173,-0.5051203
207,1309908509199,0.8962822
208,1309908509223,1.079071
209,1309908509248,1.0077639
210,1309908509273,1.0140724
211,1309908509299,1.0166826
212,1309908509323,0.6175966
213,1309908509348,0.8941965
214,1309908509373,1.1012259
215,1309908509398,3.0119896
216,1309908509423,2.4463348
217,1309908509448,1.4484501
218,1309908509474,-1.2342339
219,1309908509498,-2.1284633
220,1309908509523,-4.1173553
221,1309908509549,-3.3371353
222,1309908509573,-2.7857509
223,1309908509598,-0.43735313
224,1309908509623,0.61073875
225,1309908509649,1.0553713
226,1309908509673,1.1331463
227,1309908509698,0.74205494
228,1309908509723,-0.1816349
229,1309908509748,-0.6764469
230,1309908509773,-1.0207882
231,1309908509798,-1.0109568
232,1309908509823,-0.9985151
233,1309908509849,-0.7072725
234,1309908509873,-0.2780943
235,1309908509898,0.15027618
236,1309908509923,0.01225853
237,1309908509949,-0.040094376
238,1309908509973,-0.20695305
239,1309908509998,-0.2271738
240,1309908510023,-0.23528767
241,1309908510049,-0.022597313
242,1309908510073,0.5709858
243,1309908510098,1.193471
244,1309908510123,2.2090788
245,1309908510149,2.594308
246,1309908510173,3.9584255
247,1309908510198,3.6904392
248,1309908510223,3.45535
249,1309908510249,0.53046036
250,1309908510273,-0.36370468
251,1309908510298,-0.8901682
252,1309908510324,-1.4259596
253,1309908510348,-1.4514523
254,1309908510373,-1.4653645
255,1309908510398,-1.906106
Finding Upper-band Group Highest Peaks
		Upper Band Peak: 66, t=1.504
	First Peak of Group: 66, t=1.504
		Upper Band Peak: 125, t=2.98
	First Peak of Group: 125, t=2.98
		Upper Band Peak: 149, t=3.579
	First Peak of Group: 149, t=3.579
		Upper Band Peak: 190, t=4.604
	First Peak of Group: 190, t=4.604
		Upper Band Peak: 215, t=5.229
	First Peak of Group: 215, t=5.229
		Upper Band Peak: 226, t=5.504
	First Peak of Group: 226, t=5.504
		Upper Band Peak: 246, t=6.004
	First Peak of Group: 246, t=6.004
Total Peaks Found: 7
Removing peaks that are too close
Highest Peak = 246, t=6.004
	Filtering Rightwards
		Current Peak = 246, t=6.004
			Removing all peaks too close on the right
	Filtering Leftwards
		Current Peak = 246, t=6.004
			Removing all peaks too close on the left
				Processing 226, t=5.504
					New highest peak 226, t=5.504
				Processing 215, t=5.229
					Reached peak that is too far
		Current Peak = 226, t=5.504
			Removing all peaks too close on the right
				Processing 246, t=6.004
					New highest peak 246, t=6.004
			Removing all peaks too close on the left
				Processing 215, t=5.229
					Removing 215, t=5.229 (too close)
				Processing 190, t=4.604
					Reached peak that is too far
		Current Peak = 190, t=4.604
			Removing all peaks too close on the right
			Removing all peaks too close on the left
				Processing 149, t=3.579
					Reached peak that is too far
		Current Peak = 149, t=3.579
			Removing all peaks too close on the right
				Processing 190, t=4.604
					Reached peak that is too far
			Removing all peaks too close on the left
				Processing 125, t=2.98
					New highest peak 125, t=2.98
				Processing 66, t=1.504
					Reached peak that is too far
		Current Peak = 125, t=2.98
			Removing all peaks too close on the right
				Processing 149, t=3.579
					New highest peak 149, t=3.579
